tournament,toCd,date,division,event,format,round,playerA,playerAId,teamA,playerB,playerBId,teamB,gamesA,gamesB,winner
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,남자 18세이하부,복식,토너먼트,예선경기２,"김민희, 김하은",,,"장유진, 허민경",,,0,2,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,남자 18세이하부,복식,토너먼트,결승,"문혜연, 송동주",,,"장유진, 허민경",,,0,2,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준준결승경기１,양연수,200409006651,,배찬미,200506004011,,3,1,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준준결승경기２,김규리,201302011406,,최유라,200703026440,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준준결승경기３,엄화영,201002007702,,안은찬,200312014298,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준준결승경기４,이지현,200504008455,,박은옥,200312004918,,3,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준결승경기１,양연수,200409006651,,최유라,200703026440,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,여자 대학부,개인전,토너먼트,준결승경기２,안은찬,200312014298,,이지현,200504008455,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU11 P,개인전,토너먼트,예선경기１,나주영,201602006877,,김태호,201804001636,,3,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU11 P,개인전,토너먼트,예선경기２,임주안,201803013833,,이종혁,201803007682,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU11 P,개인전,토너먼트,예선경기３,남경식,201804002415,,유정욱,201603018160,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU11 P,개인전,토너먼트,예선경기４,어지웅,201703016477,,오서진,201605004663,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,예선경기１,정성보,201804000821,,김보민,201707002221,,2,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,예선경기２,이성환,201804000564,,김건,201503006845,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,예선경기３,정태경,201606000617,,서무진,201505003630,,3,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,예선경기４,박지훈,201706000549,,이라온,201602011151,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,준결승경기１,김보민,201707002221,,김건,201503006845,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU13 P,개인전,토너먼트,준결승경기２,정태경,201606000617,,이라온,201602011151,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU16 P,개인전,토너먼트,예선경기２,김예원,201802004444,,하수정,201602007494,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU16 P,개인전,토너먼트,예선경기３,어수빈,201503012548,,김하연,201503006905,,3,1,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU16 P,개인전,토너먼트,예선경기４,김효원,201707001504,,이소진,201503029527,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU16 P,개인전,토너먼트,준결승경기１,김다미,201107004502,,하수정,201602007494,,3,2,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-27,GU16 P,개인전,토너먼트,준결승경기２,어수빈,201503012548,,이소진,201503029527,,2,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 12세이하부,개인전,토너먼트,결승,강우석,201302005902,,박승민,201702006829,,2,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 12세이하부,단체전,리그전,1R / A조,백영고등학교,,,와룡고등학교,,,2,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 12세이하부,복식,토너먼트,결승,"박승민, 이민우",,,"김지환, 김승현",,,0,2,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,여자 15세이하부,개인전,토너먼트,결승,유덕재,201104000837,,조영훈,200905003169,,0,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 15세이하부,개인전,토너먼트,준결승경기１,이승준,201501002083,,이건동,200312007919,,3,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 15세이하부,개인전,토너먼트,준결승경기２,박종명,200803023360,,이승택,200505000724,,2,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 15세이하부,개인전,토너먼트,결승,이승준,201501002083,,이승택,200505000724,,3,1,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,여자 18세이하부,단체전,토너먼트,결승,언양고등학교,,,백영고등학교,,,1,2,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,남자 18세이하부,개인전,토너먼트,결승,오승희,201209002253,,송동주,201205000983,,3,2,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,여자 대학부,개인전,토너먼트,결승,최유라,200703026440,,이지현,200504008455,,3,0,A
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,GU13 P,개인전,토너먼트,결승,김건,201503006845,,이라온,201602011151,,1,3,B
제14회 대한체육회장배 전국 스쿼시 선수권 대회 / 대한체육회 공인대회,201802,2018-04-28,GU16 P,개인전,토너먼트,결승,김다미,201107004502,,이소진,201503029527,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-16,남자 15세이하부,개인전,토너먼트,예선경기９,정대훈,200504009468,,오민재,200805001140,,2,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-16,남자 15세이하부,개인전,토너먼트,예선경기 25,백승엽,200312034382,,김창하,201602010896,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,예선경기６,이시훈,201603006399,,한종수,201503002226,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,예선경기８,김승현,201403012359,,권숙빈,201802004973,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,예선경기９,박시형,201702007823,,김석진,201203009405,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,예선경기１１,이동규,201606000580,,김지환,201303020397,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기１,탁효진,201104003468,,박승민,201702006829,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기２,유정민,201505003438,,장강민,201708002227,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기３,유민석,201708001690,,한종수,201503002226,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기４,강우석,201302005902,,김승현,201403012359,,3,1,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기５,김석진,201203009405,,지동현,201507002321,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기６,김지환,201303020397,,최제욱,201703009137,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기７,심규영,201504001319,,이민우,201407000924,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,개인전,토너먼트,준준준결승경기８,이민규,201606000586,,김정연,201702006885,,3,2,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,단체전,리그전,1R / A조,동일미래과학고등학교,,,와룡고등학교,,,2,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,남자 12세이하부,복식,토너먼트,예선경기２,"강우석, 김정연",,,"이민우, 박승민",,,0,2,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,예선경기６,유한서,201704001245,,황수연,201205002528,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,예선경기７,문석호,201402009240,,김정원,201302011502,,3,2,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,예선경기１０,김태현,201302005947,,유덕재,201104000837,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,예선경기１２,구성진,201302009824,,길재호,201104010290,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,예선경기１５,탁형진,201012000985,,이현준,201203009848,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기１,이상훈,200809000849,,신종완,200905002727,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기２,김진성,201402005833,,강현범,201302006321,,0,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기３,임재현,201402001427,,황수연,201205002528,,3,0,A
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기４,문석호,201402009240,,김성집,200707000159,,1,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기５,박성찬,201006002472,,유덕재,201104000837,,2,3,B
제12회 전북연맹회장배 전국 스쿼시 선수권대회(대한스쿼시연맹 자체공인대회),201803,2018-05-17,여자 15세이하부,개인전,토너먼트,준준준결승경기６,이시형,201402004962,,구성진,201302009824,,3,2,A
